Code,Area,Year,,Year_adj,Sex,Ethnicity,Pupils,Attainment8,Progress8
E09000032,Wandsworth,2018/19,2018,2018,Girls ,All Pupils,870,51.8,0.44
E09000033,Westminster,2018/19,2018,2018,All,White ,416,56.9,0.49
E09000033,Westminster,2018/19,2018,2018,All,Mixed,172,51.6,0.24
E09000033,Westminster,2018/19,2018,2018,All,Asian,217,56.9,0.72
E09000033,Westminster,2018/19,2018,2018,All,Black ,396,48.6,0.27
E09000033,Westminster,2018/19,2018,2018,All,Chinese,25,66.2,0.81
E09000033,Westminster,2018/19,2018,2018,All,All Pupils,1655,53.4,0.48
E09000033,Westminster,2018/19,2018,2018,Boys,White,178,51.2,0.1
E09000033,Westminster,2018/19,2018,2018,Boys,Mixed,77,47.3,-0.05
E09000033,Westminster,2018/19,2018,2018,Boys,Asian,108,53.5,0.39
E09000033,Westminster,2018/19,2018,2018,Boys,Black ,218,45.4,-0.03
E09000033,Westminster,2018/19,2018,2018,Boys,Chinese,11,59.6,-0.03
E09000033,Westminster,2018/19,2018,2018,Boys,All Pupils,811,49.4,0.18
E09000033,Westminster,2018/19,2018,2018,Girls ,White,238,61.2,0.77
E09000033,Westminster,2018/19,2018,2018,Girls ,Mixed,95,55,0.48
E09000033,Westminster,2018/19,2018,2018,Girls ,Asian,109,60.3,1.06
E09000033,Westminster,2018/19,2018,2018,Girls ,Black,178,52.6,0.62
E09000033,Westminster,2018/19,2018,2018,Girls ,Chinese,14,71.5,1.04
E09000033,Westminster,2018/19,2018,2018,Girls ,All Pupils,844,57.2,0.78
E09000002,Barking and Dagenham,2019/20,2019,2019,All,White ,936,45.6,.
E09000002,Barking and Dagenham,2019/20,2019,2019,All,Mixed,211,45,.
E09000002,Barking and Dagenham,2019/20,2019,2019,All,Asian,555,56.5,.
E09000002,Barking and Dagenham,2019/20,2019,2019,All,Black,733,51.3,.
E09000002,Barking and Dagenham,2019/20,2019,2019,All,Chinese,10,65,.
E09000002,Barking and Dagenham,2019/20,2019,2019,All,All Pupils,49.7,"2,445",.
E09000002,Barking and Dagenham,2019/20,2019,2019,Boys,White ,491,43.6,.
E09000002,Barking and Dagenham,2019/20,2019,2019,Boys,Mixed,96,42.8,.
E09000002,Barking and Dagenham,2019/20,2019,2019,Boys,Asian,270,53.4,.
E09000002,Barking and Dagenham,2019/20,2019,2019,Boys,Black,399,47.6,.
E09000002,Barking and Dagenham,2019/20,2019,2019,Boys,Chinese,4,50.4,.
E09000002,Barking and Dagenham,2019/20,2019,2019,Boys,All Pupils,"1,260",46.8,.
